CMS Unit ID,AAT BroaderTerm,Broader Term - URIs,Primary Unit Identifier,Title
11207772,Faunal material,,317.212.62,Remains
11207767,Faunal material,,317.213.15,Remains
11207768,Faunal material,,317.213.17,Remains
11207776,Faunal material,,317.214.45,Remains
11207777,Faunal material,,317.214.46,Remains
11207778,Faunal material,,317.214.47,Remains
11207779,Faunal material,,317.214.48,Remains
11207780,Faunal material,,317.214.49,Remains
11207781,Faunal material,,317.214.50,Remains
11207782,Faunal material,,317.214.51,Remains
11207783,Faunal material,,317.215.34,Remains
11207784,Faunal material,,317.215.35,Remains
11207785,Faunal material,,317.216.19,Remains
11207786,Faunal material,,317.216.20,Remains
11207787,Faunal material,,317.217.23,Remains
11207788,Faunal material,,317.217.24,Remains
11207789,Faunal material,,317.217.26,Remains
11207773,Faunal material,,317.218.17,Remains
11207774,Faunal material,,317.218.18,Remains
11207775,Faunal material,,317.218.19,Remains
11207790,Faunal material,,317.221.50,Remains
11207791,Faunal material,,317.221.51,Remains
11207792,Faunal material,,317.221.52,Remains
11207793,Faunal material,,317.221.53,Remains
11207794,Faunal material,,317.222.31,Remains
11207795,Faunal material,,317.222.32,Remains
11207796,Faunal material,,317.222.33,Remains
11207797,Faunal material,,317.224.29,Remains
11207798,Faunal material,,317.224.30,Remains
11207799,Faunal material,,317.224.31,Remains
11207824,Faunal material,,317.224.35,Remains
11207800,Faunal material,,317.225.14,Remains
11207801,Faunal material,,317.225.15,Remains
11207802,Faunal material,,317.225.16,Remains
11207803,Faunal material,,317.226.7,Remains
11207804,Faunal material,,317.226.8,Remains
11207805,Faunal material,,317.227.10,Remains
11207806,Faunal material,,317.227.11,Remains
11207807,Faunal material,,317.228.12,Remains
11207808,Faunal material,,317.231.16,Remains
11207809,Faunal material,,317.232.11,Remains
11207810,Faunal material,,317.232.12,Remains
11207811,Faunal material,,317.232.14,Remains
11207812,Faunal material,,317.232.15,Remains
11207813,Faunal material,,317.233.41,Remains
11207814,Faunal material,,317.233.42,Remains
11207815,Faunal material,,317.233.44,Remains
11207816,Faunal material,,317.233.45,Remains
11207817,Faunal material,,317.233.46,Remains
11207818,Faunal material,,317.233.47,Remains
11207822,Faunal material,,317.234.9,Remains
11207825,Faunal material,,317.235.55,Remains
11207826,Faunal material,,317.235.56,Remains
11207827,Faunal material,,317.235.57,Remains
11207828,Faunal material,,317.235.58,Remains
11207829,Faunal material,,317.235.59,Remains
11207830,Faunal material,,317.235.60,Remains
11207831,Faunal material,,317.235.61,Remains
11207832,Faunal material,,317.235.62,Remains
11207833,Faunal material,,317.235.63,Remains
11207834,Faunal material,,317.236.57,Remains
11207835,Faunal material,,317.236.58,Remains
11207836,Faunal material,,317.236.59,Remains
11207837,Faunal material,,317.236.60,Remains
11207838,Faunal material,,317.236.61,Remains
11207839,Faunal material,,317.236.62,Remains
11207840,Faunal material,,317.236.63,Remains
11207841,Faunal material,,317.236.64,Remains
11207842,Faunal material,,317.236.65,Remains
11207843,Faunal material,,317.236.66,Remains
11207844,Faunal material,,317.236.67,Remains
11207845,Faunal material,,317.236.68,Remains
11207846,Faunal material,,317.236.69,Remains
11207847,Faunal material,,317.237.25,Remains
11207848,Faunal material,,317.238.39,Remains
11207849,Faunal material,,317.238.40,Remains
11207850,Faunal material,,317.238.41,Remains
11207851,Faunal material,,317.238.42,Remains
11207852,Faunal material,,317.238.43,Remains
11207853,Faunal material,,317.238.45,Remains
11207854,Faunal material,,317.240.24,Remains
11207855,Faunal material,,317.240.25,Remains
11207856,Faunal material,,317.240.26,Remains
11207857,Faunal material,,317.241.116,Remains
11207858,Faunal material,,317.241.117,Remains
11207859,Faunal material,,317.241.118,Remains
11207860,Faunal material,,317.241.119,Remains
11207861,Faunal material,,317.241.120,Remains
11207862,Faunal material,,317.243.29,Remains
11207863,Faunal material,,317.243.30,Remains
11207864,Faunal material,,317.245.6,Remains
11207865,Faunal material,,317.247.15,Remains
11207866,Faunal material,,317.247.16,Remains
11207867,Faunal material,,317.248.16,Remains
11207868,Faunal material,,317.249.24,Remains
11207869,Faunal material,,317.249.25,Remains
11207870,Faunal material,,317.249.26,Remains
11207871,Faunal material,,317.249.27,Remains
11207872,Faunal material,,317.251.62,Remains
11207873,Faunal material,,317.251.63,Remains
11207874,Faunal material,,317.251.64,Remains
11207875,Faunal material,,317.251.65,Remains
11207876,Faunal material,,317.251.66,Remains
11207877,Faunal material,,317.254.51,Remains
11207878,Faunal material,,317.254.52,Remains
11207879,Faunal material,,317.254.53,Remains
11207880,Faunal material,,317.254.54,Remains
11207881,Faunal material,,317.254.55,Remains
11207882,Faunal material,,317.257.63,Remains
11207883,Faunal material,,317.257.64,Remains
11207884,Faunal material,,317.257.65,Remains
11207885,Faunal material,,317.257.66,Remains
11207886,Faunal material,,317.257.67,Remains
11207887,Faunal material,,317.258.54,Remains
11207888,Faunal material,,317.258.55,Remains
11207889,Faunal material,,317.258.56,Remains
11207890,Faunal material,,317.258.57,Remains
11207891,Faunal material,,317.258.58,Remains
11207892,Faunal material,,317.258.59,Remains
11207893,Faunal material,,317.258.60,Remains
11207894,Faunal material,,317.259.34,Remains
11207895,Faunal material,,317.259.35,Remains
11207896,Faunal material,,317.259.36,Remains
11207897,Faunal material,,317.259.37,Remains
11207898,Faunal material,,317.259.38,Remains
11207899,Faunal material,,317.260.88,Remains
11207900,Faunal material,,317.260.89,Remains
11207901,Faunal material,,317.260.90,Remains
11207902,Faunal material,,317.260.91,Remains
11207903,Faunal material,,317.260.92,Remains
11207904,Faunal material,,317.262.10,Remains
11207905,Faunal material,,317.263.36,Remains
11207906,Faunal material,,317.264.14,Remains
11207907,Faunal material,,317.264.15,Remains
11207908,Faunal material,,317.264.16,Remains
11207909,Faunal material,,317.264.17,Remains
11207910,Faunal material,,317.265.30,Remains
11207911,Faunal material,,317.265.31,Remains
11207912,Faunal material,,317.265.32,Remains
11207913,Faunal material,,317.267.5,Remains
11207914,Faunal material,,317.267.6,Remains
11207915,Faunal material,,317.270.6,Remains
11207916,Faunal material,,317.270.7,Remains
11207917,Faunal material,,317.276.15,Remains
11207918,Faunal material,,317.278.13,Remains
11207919,Faunal material,,317.279.15,Remains
11207920,Faunal material,,317.279.16,Remains
11207921,Faunal material,,317.279.17,Remains
11207922,Faunal material,,317.279.18,Remains
11207923,Faunal material,,317.279.19,Remains
11207924,Faunal material,,317.279.20,Remains
11207925,Faunal material,,317.279.21,Remains
11207926,Faunal material,,317.279.23,Remains
11207927,Faunal material,,317.279.24,Remains
11207928,Faunal material,,317.279.25,Remains
11207929,Faunal material,,317.279.26,Remains
11207930,Faunal material,,317.279.27,Remains
11207931,Faunal material,,317.279.28,Remains
11207932,Faunal material,,317.279.29,Remains
11207933,Faunal material,,317.281.10,Remains
11207934,Faunal material,,317.281.11,Remains
11207935,Faunal material,,317.281.12,Remains
11207936,Faunal material,,317.290.11,Remains
11207937,Faunal material,,317.290.12,Remains
11207938,Faunal material,,317.290.13,Remains
11207939,Faunal material,,317.290.14,Remains
11207940,Faunal material,,317.290.15,Remains
11207941,Faunal material,,317.290.16,Remains
11207942,Faunal material,,317.290.17,Remains
11207943,Faunal material,,317.294.19,Remains
11207944,Faunal material,,317.295.28,Remains
11207945,Faunal material,,317.295.29,Remains
11207946,Faunal material,,317.296.3,Remains
11207947,Faunal material,,317.296.4,Remains
11207948,Faunal material,,317.297.7,Remains
11207949,Faunal material,,317.297.8,Remains
11207950,Faunal material,,317.297.9,Remains
11207951,Faunal material,,317.298.4,Remains
11207952,Faunal material,,317.299.5,Remains
11207953,Faunal material,,317.300.13,Remains
11207954,Faunal material,,317.300.14,Remains
11207955,Faunal material,,317.300.15,Remains
11207956,Faunal material,,317.300.16,Remains
11207957,Faunal material,,317.302.11,Remains
11207958,Faunal material,,317.302.12,Remains
11207959,Faunal material,,317.302.13,Remains
11207960,Faunal material,,317.303.5,Remains
11207961,Faunal material,,317.303.7,Remains
11207962,Faunal material,,317.304.19,Remains
11207963,Faunal material,,317.304.20,Remains
11207964,Faunal material,,317.305.5,Remains
11207965,Faunal material,,317.306.5,Remains
11207680,Faunal material,,317.153A.18,Remains
11207681,Faunal material,,317.153A.19,Remains
11207683,Faunal material,,317.153B.12,Remains
11207684,Faunal material,,317.153B.13,Remains
11207685,Faunal material,,317.153B.14,Remains
11207686,Faunal material,,317.153B.15,Remains
11207570,Faunal material,,317.50A.11,Remains
11207571,Faunal material,,317.50A.12,Remains
11208169,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Sample
11208086,Faunal material,,317,Remains
11208089,Faunal material,,317,Remains
11208090,Faunal material,,317,Remains
11208195,Costume (hierarchy name),http://vocab.getty.edu/aat/300209261,317,Shoe (footwear)
11208196,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Fragment (object portion)
11208105,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.1.10,Sample
11208106,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.2.15,Sample
11208107,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.3.7,Sample
11208108,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.4.13,Sample
11208109,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.7.4,Sample
11208110,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.9.5,Sample
11208111,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.9.6,Sample
11208112,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.13.23,Sample
11208113,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.13.26,Sample
11208114,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.14.27,Sample
11208115,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.20.24,Sample
11208117,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.25.16,Sample
11208118,Floral material,,317.26.9,Sample
11208116,Floral material,,317.31.21,Sample
11208119,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.35.20,Sample
11208120,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.39.33,Sample
11208104,Faunal material,,317.55.25,Remains
11208102,Faunal material,,317.56.19,Remains
11208103,Faunal material,,317.56.20,Remains
11208101,Faunal material,,317.57.14,Remains
11208194,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.65.15,Disk (object genre)
11208121,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.80.33,Sample
11208173,Costume (hierarchy name),http://vocab.getty.edu/aat/300209261,317.91.1,Boot (footwear)
11208122,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.92.33,Sample
11208123,Floral material,,317.93.7,Sample
11208124,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.94.7,Sample
11208125,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.105.13,Sample
11208126,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.107.21,Sample
11208100,Faunal material,,317.115.16,Remains
11208127,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.120.16,Sample
11208128,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.133.20,Sample
11208129,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.138.6,Sample
11208130,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.138.7,Sample
11208131,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.139.10,Sample
11208132,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.139.11,Sample
11208133,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.139.12,Sample
11208135,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.142.15,Sample
11208183,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.145.15,Fragment (object portion)
11208178,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.147.1,Fragment (object portion)
11208177,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.148.1,Fragment (object portion)
11208136,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.156.19,Sample
11208099,Faunal material,,317.157.37,Remains
11208137,Floral material,,317.170.24,Sample
11208138,Floral material,,317.170.25,Sample
11208139,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.170.26,Sample
11208140,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.170.27,Sample
11208141,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.170.28,Sample
11208142,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.172.21,Sample
11208143,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.172.22,Sample
11208144,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.182.11,Sample
11208146,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.184.15,Sample
11208145,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.185.18,Sample
11208184,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.185.21,Fragment (object portion)
11208147,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.189.16,Sample
11208151,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.190.10,Sample
11208148,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.194.7,Sample
11208150,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.202.12,Sample
11208149,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.202.13,Sample
11208193,Costume (hierarchy name),http://vocab.getty.edu/aat/300209261,317.203.1,Shoe (footwear)
11208152,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.205.27,Sample
11208175,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.212.9,Fragment (object portion)
